R|L|theta|live time [s]|counts|cps [hz]|file|configuration ID
23.5, 323|23.5, 306|0|265.19|66121|249.3|HB4_DOWN_21|5
33.5, 323|33.5, 306|0|217.07|74935|345.21|HB4_DOWN_22
46, 323|46, 306|0|210.07|93493|445.06|HB4_DOWN_23
59.5, 323|59.5, 306|0|216.77|118729|547.27|HB4_DOWN_24
69.5, 323|69.5, 306|0|294.92|165424|560.91|HB4_DOWN_25
82.5, 323|82.5, 306|0|252.13|148821|590.26|HB4_DOWN_26
91.5, 323|91.5, 306|0|296.94|177273|597.0|HB4_DOWN_27
101, 323|101, 306|0|353.05|214113|606.47|HB4_DOWN_28
118.5, 323|118.5, 306|0|402.49|228889|568.68|HB4_DOWN_29
148.5, 323|148.5, 306|0|317.51|147650|465.02|HB4_DOWN_30
